mfcc0,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20,mfcc21,mfcc22,mfcc23,mfcc24,mfcc25,mfcc26,mfcc27,mfcc28,mfcc29,mfcc30,mfcc31,mfcc32,mfcc33,mfcc34,mfcc35,mfcc36,mfcc37,mfcc38,mfcc39
-283.5137634277344,100.9688491821289,-42.547584533691406,-1.4595943689346311,-10.530559539794922,-9.068957328796388,2.229780673980713,-4.022494316101074,1.6656763553619385,6.917520999908447,0.5407427549362183,12.664589881896973,-4.963096618652344,5.217142105102539,-4.251951694488525,-0.4731859266757965,-3.991407632827759,-1.3727320432662964,0.2439512014389038,4.294386386871338,-1.7701619863510132,6.629208564758301,-2.9496171474456787,1.178052306175232,-5.599161148071289,3.5000624656677246,-2.1659340858459477,1.2968225479125977,-1.0940704345703125,1.762799620628357,-2.390937805175781,0.9326816201210022,-2.064481019973755,1.8097856044769287,-2.0821778774261475,4.190598011016846,-1.684056520462036,3.00512433052063,0.072361022233963,1.6702457666397097
-254.4517822265625,93.90547943115234,-47.535743713378906,3.3561489582061768,-11.77141571044922,-3.6016528606414795,-4.033886432647705,-0.5483791828155518,6.2811055183410645,3.6435446739196777,3.0001039505004883,7.120278358459473,0.6007256507873535,0.9213664531707764,-4.874664783477783,-0.3518225252628326,-4.136081218719482,5.479258060455322,-0.3645348250865936,6.582862854003906,-3.619849681854248,4.705753326416016,-7.730551719665527,1.9777419567108157,-1.786162257194519,2.8948423862457275,-1.998194456100464,2.254314422607422,-0.7791916728019714,1.3630796670913696,-3.4869868755340576,0.2082167416810989,-5.316017150878906,0.9055367112159728,-3.5755176544189453,2.1861026287078857,-1.98892605304718,1.9944263696670528,-0.0850081443786621,0.6527525782585144
-243.72552490234372,87.92913818359375,-49.2434196472168,-2.120595216751098,-9.96573257446289,-6.209601879119873,-1.62226402759552,-5.562298774719238,4.522848606109619,5.152857303619385,1.9112991094589236,11.6181001663208,-2.745905637741089,5.711695194244385,-6.835088729858398,-0.3208601176738739,-4.673552989959717,3.8338003158569336,-0.5459641218185425,4.051299095153809,-3.069486141204834,3.187252998352051,-6.207505226135254,2.464510202407837,-1.998031735420227,4.818739891052246,-0.7107934951782227,2.336752891540528,-2.0151443481445312,1.5568262338638306,-1.5108264684677124,-1.143786072731018,-3.830804109573364,0.9122784733772278,-3.3779008388519287,2.9616425037384038,-0.8129323720932007,4.000513553619385,-0.9856184720993042,2.1346466541290283
-253.19757080078125,99.43791198730467,-42.03276443481445,-13.843605995178224,-9.055075645446776,-6.101550579071045,1.6074872016906738,-0.437222808599472,7.403707027435303,5.523297309875488,6.276747226715088,18.218929290771484,0.4247174263000488,8.301619529724121,-4.88460636138916,0.0654391050338745,-4.350975513458252,-0.036571554839611,-1.9558188915252688,3.706316947937012,-5.833493709564209,4.490737915039063,-3.437300443649292,5.08479118347168,-2.390746831893921,5.203909873962402,-0.910106599330902,0.0319239795207977,-3.6090943813323975,2.242809534072876,-3.134094476699829,-1.278621792793274,-3.22571349143982,2.525872707366944,-4.514969348907471,2.258190870285034,-3.903703212738037,2.692880868911743,-0.2880727648735046,1.8705066442489624
-383.8101196289063,128.45155334472656,29.3132438659668,18.846982955932617,-6.675448417663574,0.9895959496498108,-3.282265901565552,6.314258575439453,2.1871654987335205,5.393111705780029,-2.278204202651977,1.0457390546798706,1.995440363883972,11.121938705444336,5.779062271118164,7.820589542388916,5.8131866455078125,10.56051254272461,5.775755882263184,6.61923885345459,3.061730146408081,4.079830646514893,-0.4022106826305389,2.43047308921814,-0.3025886714458465,1.215705633163452,-0.649202823638916,2.166789531707764,0.2289513349533081,3.048508882522583,-0.2024653553962707,1.3396714925765991,0.2130280286073684,0.884925365447998,-1.041223406791687,0.3738852441310882,-1.3163195848464966,0.9875220656394958,0.0302922669798135,1.6318055391311646
-392.4197998046875,100.6938247680664,38.33877182006836,31.595781326293945,9.919754028320312,12.658039093017578,-0.5084402561187744,3.399919271469116,-6.509411334991455,-1.2459228038787842,-8.470818519592285,-1.7125717401504517,-5.71552848815918,4.275683403015137,2.59523344039917,11.024446487426758,5.316885948181152,8.276796340942383,-0.9113633632659912,2.7885935306549072,-2.334841012954712,2.009552001953125,-4.71238899230957,-1.2247233390808103,-5.98330545425415,0.7975082993507385,-0.8217279314994812,5.936304569244385,2.724280834197998,6.86430025100708,-0.1066829040646553,0.6111859679222107,-5.946884632110596,-2.883594036102295,-6.304746627807617,-2.2446250915527344,-6.230138301849365,-2.740373373031616,-5.598235607147217,-0.8933013081550598
-373.9470825195313,105.2793960571289,23.840938568115234,21.31110000610352,4.102845668792725,9.905531883239746,-4.260987758636475,-2.1921820640563965,-8.051790237426758,3.1921422481536865,-1.6131271123886108,5.066548824310303,-0.8981106281280518,8.74609088897705,7.685053825378418,14.508893966674805,4.45188045501709,5.844420433044434,-4.296793460845947,-0.5969131588935852,-5.717437744140625,-1.52402663230896,-7.581770896911621,-3.145245313644409,-9.140398025512695,-2.300489902496338,-2.4929378032684326,5.613286018371582,0.2010457515716552,3.2313594818115234,-3.445539712905884,-0.7610981464385986,-4.897896766662598,-0.6613821387290955,-2.889155387878418,2.9157330989837646,-0.6171784996986389,2.2965965270996094,-3.116037368774414,0.5285121202468872
-391.955078125,86.23760223388672,18.303865432739254,22.61882781982422,6.491297245025635,11.24335479736328,-1.2114906311035156,4.321852684020996,-3.0041489601135254,5.395803451538086,-0.7623893618583679,6.2932305335998535,1.9215341806411743,9.499785423278809,5.774356842041016,12.866416931152344,4.692676544189453,4.560542106628418,-5.2775559425354,-0.7685377597808838,-5.960274696350098,-0.4504058361053467,-6.57044792175293,-2.98896861076355,-8.125128746032715,0.3229973316192627,0.1513777822256088,7.399755477905273,1.6472418308258057,4.951144695281982,-1.6427085399627686,1.0484743118286133,-4.762503147125244,-1.3082377910614014,-3.9963362216949454,0.5953114628791809,-3.9108307361602783,-0.1500660181045532,-3.5931050777435303,0.6614233255386353
-396.3958740234375,81.97195434570312,16.737998962402344,22.34419250488281,5.956768989562988,12.111014366149902,0.7360635995864868,6.413129806518555,-2.4339094161987305,5.271386623382568,-0.0344252847135067,6.48897123336792,1.2394516468048096,9.917183876037598,6.415945053100586,12.277915000915527,3.570080041885376,4.215274333953857,-5.648395538330078,-0.6270973682403564,-5.439373970031738,-0.7367019057273865,-7.619932174682617,-3.726669788360596,-8.522907257080078,0.0945730507373809,-0.6441378593444824,6.791202545166016,1.930044174194336,5.827937602996826,-0.4624252617359161,1.6206510066986084,-5.073873519897461,-1.0793044567108154,-3.7957763671875,0.4244811534881592,-4.238440990447998,-0.9349644780158995,-4.1082539558410645,0.525908350944519
-142.90733337402344,96.75520324707033,-17.3997859954834,21.778566360473636,8.461356163024902,21.216449737548828,0.3782956302165985,15.70032787322998,8.692521095275879,15.31108856201172,5.478696823120117,10.666289329528809,1.7563347816467283,3.5909855365753174,10.031404495239258,15.958781242370604,6.9653191566467285,10.794445037841797,3.0935678482055664,6.314577102661133,4.396416664123535,13.305841445922852,-2.583423376083374,5.5027852058410645,7.175724983215332,15.487107276916504,4.705661773681641,4.992905139923096,3.942094326019287,1.326168656349182,1.003656029701233,7.444451808929443,0.6266816258430481,-0.3692658841609955,0.6607158780097961,5.834577083587647,-2.530927419662476,-0.3846258223056793,-2.693631410598755,6.891476154327393
-140.8947296142578,99.37921905517578,-16.34592056274414,22.582088470458984,8.627950668334961,20.532825469970703,-0.2873364984989166,15.6434907913208,7.511988162994385,13.921146392822266,5.286248683929443,10.996485710144045,1.7315456867218018,3.8440134525299072,9.562685012817385,14.893550872802734,6.321927070617676,10.641666412353516,3.031378030776977,5.927202224731445,4.385823249816895,12.937252044677734,-2.810574531555176,5.195846080780029,6.95197343826294,14.9939603805542,4.5805182456970215,4.860269069671631,4.649121284484863,2.184086322784424,1.9876047372817995,7.769069194793701,0.5761576890945435,0.1581211388111114,1.1336761713027954,6.4574737548828125,-2.881701231002808,-0.7415317296981812,-2.8415632247924805,6.97116231918335
-179.67572021484375,130.23326110839844,-70.83240509033203,13.2173490524292,-22.784713745117188,10.014549255371094,-21.01547622680664,1.3103458881378174,-20.7862606048584,-10.92239475250244,-4.672654151916504,3.775720834732056,1.38677978515625,7.555314064025879,0.1191181316971778,-0.5950079560279846,-1.7015740871429443,6.840263366699219,-8.498780250549316,-18.476051330566406,-20.924617767333984,8.486810684204102,13.909185409545898,2.898085832595825,-11.97469997406006,5.965350151062012,2.766472101211548,-10.749312400817873,-19.522235870361328,3.7006499767303462,7.615762233734131,1.3575159311294556,-5.1800217628479,2.4128191471099854,-0.6163615584373474,5.234424114227295,0.2281633466482162,-3.6006460189819336,-5.835821628570557,-3.944939851760864
-175.0359344482422,128.62109375,-70.23294830322266,11.215129852294922,-22.28465461730957,12.227635383605955,-20.065582275390625,3.327755928039551,-21.28598403930664,-12.858162879943848,-5.083478927612305,5.106551170349121,3.669132947921753,8.324750900268555,-0.4434081614017486,0.8353845477104187,-1.0410414934158323,7.65249490737915,-6.216311931610107,-17.272008895874023,-19.902692794799805,7.555743217468262,13.910212516784668,2.413339138031006,-11.826234817504885,5.322729587554932,3.258307933807373,-10.30992031097412,-17.35538673400879,4.476040363311768,6.393245697021484,1.2472597360610962,-3.457674741744995,1.476742148399353,-1.935589075088501,6.30349063873291,1.259427189826965,-3.8484063148498535,-4.276828765869141,-3.047804355621338
-244.4525451660156,144.20213317871094,-59.66881561279297,0.2440108805894851,-12.326903343200684,13.949766159057615,-13.857783317565918,-2.8085925579071045,-8.217326164245605,-4.465799331665039,-3.0699594020843506,2.126699209213257,0.5116891264915466,0.4748550057411194,-6.385318279266357,-7.996336460113525,-8.27176284790039,12.870216369628906,3.630290269851685,-7.187223434448242,-16.48758888244629,5.5940470695495605,7.246555805206299,-0.2130741029977798,-13.721871376037598,-1.8318936824798584,2.084230899810791,-1.8224703073501587,-12.518698692321776,0.1185492500662803,2.605311155319214,4.32526159286499,-2.213675022125244,-2.0492539405822754,-5.882451057434082,2.4453299045562744,-0.2221492081880569,0.4770516753196716,-2.0853309631347656,-2.227291822433472
-255.56768798828125,150.58546447753906,-56.04291915893555,-2.4010169506073,-8.037627220153809,13.138046264648438,-11.79853630065918,-3.097625255584717,-6.524541854858398,-3.282554626464844,-3.6354379653930655,1.8034560680389404,-1.848140239715576,0.1743853837251663,-7.416251182556152,-7.15533971786499,-8.136584281921387,11.457818984985352,3.181626796722412,-5.692837715148926,-16.048555374145508,3.99801516532898,7.2556843757629395,1.9521470069885252,-12.41210651397705,-2.428672313690185,-0.249056339263916,-0.6474494934082031,-11.214361190795898,-0.156801238656044,0.7752383947372437,2.655438184738159,-2.9355597496032715,-1.578843116760254,-5.130603313446045,3.910622596740722,0.0297535359859466,-0.2248491942882537,-4.124423503875732,-1.7552045583724976
-264.552734375,154.51126098632812,-54.08434677124024,-3.980181455612183,-3.5451202392578125,12.684243202209473,-9.919445037841797,-1.6885735988616943,-4.564585208892822,-1.3767223358154297,-3.1022160053253174,1.8593679666519165,-3.115665912628174,1.253921627998352,-7.239667892456055,-5.200718879699707,-6.413349628448486,10.07744598388672,2.194451332092285,-4.762511253356934,-16.74410057067871,2.7808241844177246,8.12606430053711,3.663597822189331,-10.672239303588867,-0.7586172223091125,-0.6756308674812317,0.6064024567604065,-7.730862617492676,-0.0734529197216034,0.3585469424724579,3.443355083465576,-2.3161606788635254,-1.162854552268982,-5.291439533233643,4.362483978271484,0.3654506802558899,-0.8186229467391968,-5.173038005828857,-1.468463659286499
-276.7918701171875,154.72891235351562,-52.46667098999024,-6.106127262115479,1.1065493822097778,12.217118263244627,-9.82974910736084,-0.4825004637241363,-3.4208638668060303,-0.3613096475601196,-2.6342520713806152,2.8812899589538574,-3.460624933242798,2.5798864364624023,-6.663345813751221,-4.921278953552246,-7.289596080780029,9.224596977233888,3.5854766368865967,-5.185201644897461,-17.97854232788086,2.2544164657592773,7.826706886291504,4.3756489753723145,-9.680279731750488,0.2087354212999344,-0.3689479827880859,0.8905871510505676,-6.390919208526611,0.4934852123260498,0.542624294757843,4.87196159362793,-0.8508911728858948,-0.647761881351471,-6.193509101867676,2.859257459640503,-0.0954131633043289,-0.6357593536376953,-4.768373489379883,-0.9157091975212096
-288.5201721191406,147.36489868164062,-44.68134689331055,-9.124475479125977,3.005986452102661,11.595049858093262,-9.478825569152832,1.2901283502578735,-4.099013328552246,-0.5826669931411743,-2.124275922775269,4.690816402435303,-2.7488083839416504,3.1508774757385254,-7.479500770568848,-6.854039192199707,-7.69957160949707,8.739519119262695,2.967315435409546,-5.800135135650635,-17.53676986694336,2.0611088275909424,6.35453462600708,4.117748260498047,-9.16859245300293,1.3783867359161377,-0.5461608171463013,0.2214226424694061,-7.183966159820557,0.2366024106740951,0.4775572419166565,4.342661380767822,-1.476163625717163,-0.988362729549408,-4.858624458312988,2.590510129928589,-0.747902512550354,-1.034447431564331,-5.735922813415527,-1.292330026626587
-298.1781311035156,142.89834594726562,-38.1706657409668,-9.750061988830566,0.5680707097053528,13.96839714050293,-9.253472328186035,2.997326135635376,-6.892939567565918,-0.6394031643867493,-3.442601442337036,4.766488552093506,-2.01125168800354,2.30838942527771,-8.927560806274414,-7.069652557373047,-6.316325664520264,9.6586332321167,3.2511324882507324,-5.985833644866943,-16.581615447998047,1.6626311540603638,4.643831729888916,3.568100452423096,-8.166518211364746,2.083848476409912,-0.3976378142833709,0.9889713525772096,-7.710590362548828,0.7101483941078186,1.4216041564941406,4.431392192840576,-2.776150941848755,-2.4292893409729004,-5.089759349822998,2.711714744567871,-1.4291963577270508,-0.8615028262138367,-5.576844215393066,-0.9301722645759584
-176.29364013671875,125.12712097167967,-67.66835021972656,7.76384973526001,-20.75254249572754,11.78547191619873,-19.292163848876957,3.785364389419556,-20.634035110473636,-12.225655555725098,-6.867008209228516,6.380853176116943,1.6048411130905151,8.028247833251953,-3.29378342628479,3.859386920928955,-0.2505646049976349,10.142593383789062,-5.539978504180908,-17.27480125427246,-18.08336067199707,7.708450794219971,12.784276008605955,1.8664487600326536,-12.377605438232422,3.3336541652679443,2.1631534099578857,-8.780495643615723,-16.594940185546875,4.691413879394531,7.84683084487915,3.2526118755340576,-4.159481048583984,0.3252975046634674,-1.4533241987228394,5.391010761260986,-0.7528168559074402,-3.4525022506713867,-3.8528854846954346,-4.732420444488525
-170.0797119140625,120.43302917480467,-65.71415710449219,5.877899169921875,-20.15843963623047,10.36943817138672,-18.49491310119629,4.872820854187012,-18.8951416015625,-8.812783241271973,-6.20761251449585,6.401961326599121,-0.5643936991691589,5.9059038162231445,-4.32406759262085,6.366434574127197,0.1246647238731384,11.77209758758545,-5.741919040679932,-19.642656326293945,-19.445222854614254,8.575090408325195,13.82516098022461,-0.7521626949310303,-14.35844898223877,0.4091302454471588,1.5087149143218994,-8.102818489074707,-17.48565101623535,4.405223846435547,10.40288257598877,5.633599281311035,-4.52259635925293,-0.4600638151168823,-0.2976149618625641,4.372960567474365,-1.8753799200057983,-2.831720352172852,-3.6616852283477774,-6.710679054260254
-170.34095764160156,120.88867950439452,-64.21922302246094,4.627697944641113,-18.90009880065918,11.043585777282717,-17.594127655029297,6.2981696128845215,-17.918567657470703,-7.074203014373779,-4.422024726867676,6.306762218475342,-0.8986018896102905,4.7666449546813965,-5.758744239807129,3.978617191314697,-0.8207128643989563,13.423230171203612,-4.737380027770996,-19.56151390075684,-23.52757453918457,6.878950119018555,14.638601303100586,0.0571446046233177,-14.978021621704102,-0.1743655949831009,2.7218942642211914,-8.165216445922852,-17.874563217163086,3.974852561950684,10.966421127319336,8.114267349243164,-2.8265748023986816,-0.206134483218193,-1.6523537635803225,5.046538352966309,-1.4885209798812866,-3.2940216064453125,-4.966649532318115,-6.444146633148193
-187.9431610107422,124.46636962890624,-63.07275772094727,2.8744759559631348,-14.315547943115234,12.94271755218506,-17.12521743774414,6.491543769836426,-15.754383087158203,-6.0820722579956055,-3.704664707183838,5.0062642097473145,-0.7276052236557007,4.658381462097168,-7.795877456665039,1.2438218593597412,-1.525470733642578,12.855488777160645,-1.9626771211624143,-17.014358520507812,-26.576032638549805,4.039546489715576,13.18181324005127,2.862301111221313,-12.625452041625977,0.4432134926319122,2.619491577148437,-6.120149612426758,-18.2485294342041,1.1520286798477173,8.323896408081055,8.422072410583496,-1.4551464319229126,0.229038804769516,-3.00954270362854,5.341329574584961,-0.8292807936668396,-4.113440036773682,-6.341627597808838,-3.9938573837280273
-197.22154235839844,127.66643524169922,-62.203125,2.2122914791107178,-14.26206874847412,14.045709609985352,-17.86473274230957,5.049242973327637,-13.925854682922363,-5.060765743255615,-3.696796417236328,2.0093348026275635,1.600200653076172,3.3567190170288086,-6.394542694091797,0.3350625932216644,-2.925899028778076,12.863131523132324,-0.6582329273223877,-14.477177619934082,-28.56290626525879,3.4128198623657227,10.741475105285645,2.1421170234680176,-12.199578285217283,0.0313266701996326,1.7613999843597412,-3.657622814178467,-18.49701499938965,-1.0986709594726562,7.800558090209961,7.842714309692383,-1.880021452903748,0.2379090785980224,-3.0975658893585205,4.818251609802246,-0.3481642305850982,-4.466644287109375,-6.655738353729248,-1.9827300310134888
-194.88841247558597,126.00244140625,-61.40372848510742,3.0438740253448486,-18.882999420166016,17.00947380065918,-18.77846908569336,3.898126363754273,-12.307766914367676,-4.860941410064697,-5.325847148895264,1.0105526447296145,3.581768751144409,1.5461738109588623,-4.750543117523193,-5.018111228942871,-1.4106662273406982,14.640669822692873,-0.2671051323413849,-12.896072387695312,-28.630170822143555,2.5436320304870605,11.868428230285645,2.1332943439483643,-14.498560905456545,0.53803551197052,1.5812572240829468,-3.760312557220459,-17.932252883911133,-1.1540545225143433,7.661962509155273,9.195123672485352,-1.874234795570373,-1.0592727661132812,-3.170299768447876,4.86025857925415,0.2305433750152588,-4.405717372894287,-5.576071739196777,-1.2763595581054688
-202.85540771484372,129.2161865234375,-62.41770935058594,2.469019651412964,-18.76679801940918,16.10124969482422,-17.99120330810547,4.47189998626709,-12.261859893798828,-2.682417392730713,-4.619235992431641,-0.2775003015995025,0.8459505438804626,1.3185653686523438,-6.809591293334961,-5.245493412017822,-1.518614649772644,13.892159461975098,0.3524902760982513,-11.8945894241333,-25.25405502319336,1.5987499952316284,11.292754173278809,1.6271872520446775,-14.76096534729004,0.2235625088214874,0.5946345925331116,-3.9899189472198486,-15.771626472473145,-1.0249340534210205,5.848381042480469,8.578495025634766,-1.232308030128479,-1.2978103160858154,-3.7475717067718506,5.307295799255371,0.1505133807659149,-3.249005079269409,-4.816889762878418,-2.5051190853118896
-223.41510009765625,137.83555603027344,-61.15103530883789,1.0611674785614014,-15.339695930480955,13.469597816467283,-16.37074851989746,1.9008101224899288,-10.515268325805664,-2.35532021522522,-2.112101554870605,0.4038419425487518,0.0408754721283912,1.4575494527816772,-7.098759174346924,-4.554390907287598,-5.4250030517578125,13.074751853942873,1.5556584596633911,-9.164899826049805,-19.796703338623047,3.903545379638672,8.234794616699219,-0.3412660658359527,-13.481242179870604,-0.5640212297439575,1.4148612022399902,-3.455641984939575,-12.95868968963623,-0.5175943374633789,4.601323127746582,6.097562313079834,-1.5153807401657104,-1.1485488414764404,-4.89186954498291,3.908526659011841,0.1077413484454155,-1.2207964658737185,-3.9822981357574463,-3.2532691955566406
-149.70632934570312,79.74388122558594,-7.294998168945312,24.64125633239746,-17.576793670654297,11.924640655517578,-5.886221408843994,6.251129627227783,-0.3460738658905029,0.3776698410511017,-4.931084632873535,4.422788619995117,-3.8976175785064697,7.722519397735596,0.5623385310173035,0.881528913974762,-6.659732818603516,-1.1933107376098633,-6.654336452484131,4.221632957458496,1.3594691753387451,1.07341468334198,0.7724223136901855,-0.5562466979026794,-2.9662253856658936,4.081066131591797,-2.2432124614715576,0.21818807721138,-5.462796211242676,6.837297439575195,-3.1935455799102783,0.5835456848144531,-4.388888359069824,0.0649936571717262,-4.575399398803711,5.535460948944092,-4.57968282699585,0.7096454501152039,-5.06353235244751,0.7938436269760132
